80.00, 23.30
80.00, 23.30
84.00, 24.90
84.00, 24.90
84.00, 24.90
84.00, 24.90
86.00, 24.00
86.00, 24.00
86.00, 24.00
86.00, 24.00
88.00, 25.30
88.00, 25.30
88.00, 25.30
88.00, 25.30
90.00, 25.60
90.00, 25.60
90.00, 25.60
90.00, 25.60
90.00, 26.30
90.00, 26.30
90.00, 26.30
90.00, 26.30
91.00, 26.80
91.00, 26.80
91.00, 26.80
91.00, 26.80
91.00, 26.10
91.00, 26.10
91.00, 26.10
91.00, 26.10
91.00, 26.60
91.00, 26.60
91.00, 26.60
91.00, 26.60
91.00, 26.20
91.00, 26.20
91.00, 26.20
91.00, 26.20
92.00, 26.50
92.00, 26.50
92.00, 26.50
92.00, 26.50
92.00, 26.10
92.00, 26.10
92.00, 26.10
92.00, 26.10
92.00, 26.80
92.00, 26.80
92.00, 26.80
92.00, 26.80
92.00, 26.60
92.00, 26.60
92.00, 26.60
92.00, 26.60
92.00, 26.30
92.00, 26.30
92.00, 26.30
92.00, 26.30
92.00, 26.10
92.00, 26.10
92.00, 26.10
92.00, 26.10
92.00, 27.90
92.00, 27.90
92.00, 27.90
92.00, 27.90
92.00, 27.50
92.00, 27.50
92.00, 27.50
92.00, 27.50
93.00, 27.40
93.00, 27.40
93.00, 27.40
93.00, 27.40
92.00, 27.70
92.00, 27.70
92.00, 27.70
92.00, 27.70
93.00, 27.70
93.00, 27.70
93.00, 27.70
93.00, 27.70
93.00, 27.30
93.00, 27.30
93.00, 27.30
93.00, 27.30
93.00, 28.00
93.00, 28.00
93.00, 28.00
93.00, 28.00
93.00, 28.60
93.00, 28.60
93.00, 28.60
93.00, 28.60
93.00, 28.20
93.00, 28.20
93.00, 28.20
93.00, 28.20
93.00, 28.70
93.00, 28.70
93.00, 28.70
93.00, 28.70
92.00, 28.00
92.00, 28.00
92.00, 28.00
92.00, 28.00
93.00, 29.10
93.00, 29.10
93.00, 29.10
93.00, 29.10
92.00, 29.40
92.00, 29.40
92.00, 29.40
92.00, 29.40
93.00, 29.40
93.00, 29.40
93.00, 29.40
93.00, 29.40
92.00, 29.50
92.00, 29.50
92.00, 29.50
92.00, 29.50
92.00, 28.00
92.00, 28.00
92.00, 28.00
92.00, 28.00
92.00, 28.90
92.00, 28.90
92.00, 28.90
92.00, 28.90
91.00, 29.80
91.00, 29.80
91.00, 29.80
91.00, 29.80
91.00, 29.70
91.00, 29.70
91.00, 29.70
91.00, 29.70
91.00, 29.00
91.00, 29.00
91.00, 29.00
91.00, 29.00
91.00, 29.50
91.00, 29.50
91.00, 29.50
91.00, 29.50
91.00, 29.10
91.00, 29.10
91.00, 29.10
91.00, 29.10
91.00, 29.10
91.00, 29.10
91.00, 29.10
91.00, 29.10
90.00, 29.50
90.00, 29.50
90.00, 29.50
90.00, 29.50
88.00, 29.70
88.00, 29.70
88.00, 29.70
88.00, 29.70
87.00, 29.70
87.00, 29.70
87.00, 29.70
87.00, 29.70
87.00, 29.70
87.00, 29.70
87.00, 29.70
87.00, 29.70
86.00, 29.60
86.00, 29.60
86.00, 29.60
86.00, 29.60
85.00, 29.70
85.00, 29.70
85.00, 29.70
85.00, 29.70
85.00, 29.30
85.00, 29.30
85.00, 29.30
85.00, 29.30
84.00, 29.50
84.00, 29.50
84.00, 29.50
84.00, 29.50
83.00, 29.50
83.00, 29.50
83.00, 29.50
83.00, 29.50
82.00, 29.00
82.00, 29.00
82.00, 29.00
82.00, 29.00
81.00, 29.00
81.00, 29.00
81.00, 29.00
81.00, 29.00
80.00, 29.70
80.00, 29.70
80.00, 29.70
80.00, 29.70
79.00, 29.00
79.00, 29.00
79.00, 29.00
79.00, 29.00
79.00, 28.70
79.00, 28.70
79.00, 28.70
79.00, 28.70
78.00, 28.70
78.00, 28.70
78.00, 28.70
78.00, 28.70
78.00, 28.00
78.00, 28.00
78.00, 28.00
78.00, 28.00
78.00, 28.00
78.00, 28.00
78.00, 28.00
78.00, 28.00
77.00, 28.80
77.00, 28.80
77.00, 28.80
77.00, 28.80
76.00, 28.20
76.00, 28.20
76.00, 28.20
76.00, 28.20
75.00, 28.40
75.00, 28.40
75.00, 28.40
75.00, 28.40
74.00, 28.40
74.00, 28.40
74.00, 28.40
74.00, 28.40
73.00, 28.50
73.00, 28.50
73.00, 28.50
73.00, 28.50
72.00, 28.00
72.00, 28.00
72.00, 28.00
72.00, 28.00
71.00, 28.60
71.00, 28.60
71.00, 28.60
71.00, 28.60
70.00, 28.40
70.00, 28.40
70.00, 28.40
70.00, 28.40
69.00, 28.90
69.00, 28.90
69.00, 28.90
69.00, 28.90
69.00, 27.60
69.00, 27.60
69.00, 27.60
69.00, 27.60
69.00, 27.40
69.00, 27.40
69.00, 27.40
69.00, 27.40
68.00, 27.20
68.00, 27.20
68.00, 27.20
68.00, 27.20
68.00, 27.30
68.00, 27.30
68.00, 27.30
68.00, 27.30
68.00, 27.30
68.00, 27.30
68.00, 27.30
68.00, 27.30
68.00, 27.40
68.00, 27.40
68.00, 27.40
68.00, 27.40
67.00, 27.50
67.00, 27.50
67.00, 27.50
67.00, 27.50
67.00, 27.60
67.00, 27.60
67.00, 27.60
67.00, 27.60
67.00, 27.30
67.00, 27.30
67.00, 27.30
67.00, 27.30
67.00, 27.00
67.00, 27.00
67.00, 27.00
67.00, 27.00
67.00, 27.20
67.00, 27.20
67.00, 27.20
67.00, 27.20
67.00, 27.60
67.00, 27.60
67.00, 27.60
67.00, 27.60
67.00, 27.60
67.00, 27.60
67.00, 27.60
67.00, 27.60
66.00, 27.80
66.00, 27.80
66.00, 27.80
66.00, 27.80
67.00, 27.60
67.00, 27.60
67.00, 27.60
67.00, 27.60
66.00, 27.70
66.00, 27.70
66.00, 27.70
66.00, 27.70
66.00, 27.00
66.00, 27.00
66.00, 27.00
66.00, 27.00
67.00, 26.80
67.00, 26.80
67.00, 26.80
67.00, 26.80
66.00, 26.20
66.00, 26.20
66.00, 26.20
66.00, 26.20
67.00, 26.50
67.00, 26.50
67.00, 26.50
67.00, 26.50
67.00, 26.60
67.00, 26.60
67.00, 26.60
67.00, 26.60
66.00, 26.50
66.00, 26.50
66.00, 26.50
66.00, 26.50
67.00, 26.30
67.00, 26.30
67.00, 26.30
67.00, 26.30
67.00, 26.10
67.00, 26.10
67.00, 26.10
67.00, 26.10
67.00, 26.30
